MR,H4,H27,u0_M,u0_R,u0_MR,u0_H4,u0_KDM5A,u0_H0,u0_PRC2,u0_H27,u0_KDM6A,u0_KMT
47.978,49.377,0.0,44.0,44.0,6.0,11.510583338750635,57.0,36.409200064296115,16.0,2.0802165969532536,72.0,52.0
47.978,49.377,0.0,38.0,38.0,12.0,1.9037321449752795,77.0,0.5344862148390374,56.0,47.561781640185686,84.0,30.0
47.978,49.377,0.0,11.0,11.0,39.0,12.419211377172761,69.0,27.424844867363433,76.0,10.155943755463806,27.0,24.0
47.978,49.377,0.0,20.0,20.0,30.0,18.543360260953452,47.0,0.13217281952283066,26.0,31.324466919523715,42.0,2.0
47.978,49.377,0.0,38.0,38.0,12.0,17.777857721473566,10.0,25.559084977511382,51.0,6.6630573010150504,30.0,87.0
47.978,49.377,0.0,47.0,47.0,3.0,16.508195149695943,92.0,23.29732596428797,13.0,10.194478886016084,85.0,36.0
47.978,49.377,0.0,2.0,2.0,48.0,15.275636416547215,98.0,1.8101487690584717,54.0,32.91421481439431,87.0,37.0
47.978,49.377,0.0,35.0,35.0,15.0,13.606229937049754,39.0,19.511257315991152,55.0,16.882512746959097,67.0,62.0
47.978,49.377,0.0,30.0,30.0,20.0,17.849220218972377,59.0,14.661690376156686,54.0,17.48908940487093,27.0,89.0
47.978,49.377,0.0,37.0,37.0,13.0,19.138278671165637,26.0,23.27458368009238,79.0,7.587137648741982,37.0,55.0
47.978,49.377,0.0,28.0,28.0,22.0,16.513588452525433,47.0,32.20957118551291,16.0,1.2768403619616608,2.0,78.0
47.978,49.377,0.0,18.0,18.0,32.0,1.3502273346091587,63.0,8.172994646668332,50.0,40.476778018722506,18.0,14.0
47.978,49.377,0.0,15.0,15.0,35.0,33.25650381008726,7.0,5.021836757448408,58.0,11.721659432464335,88.0,21.0
47.978,49.377,0.0,9.0,9.0,41.0,24.130334758621807,16.0,17.251008148820837,62.0,8.618657092557356,16.0,83.0
47.978,49.377,0.0,11.0,11.0,39.0,24.345167634988616,97.0,2.104487390705378,17.0,23.550344974306007,42.0,31.0
47.978,49.377,0.0,2.0,2.0,48.0,29.858849122548147,39.0,11.30834544847818,18.0,8.832805428973668,19.0,27.0
47.978,49.377,0.0,6.0,6.0,44.0,5.202492050156307,1.0,21.513043231696393,6.0,23.284464718147298,17.0,36.0
47.978,49.377,0.0,38.0,38.0,12.0,3.8357637657097317,38.0,18.722659185489192,72.0,27.441577048801076,73.0,82.0
47.978,49.377,0.0,27.0,27.0,23.0,18.41552590033684,13.0,11.348140517869512,36.0,20.23633358179365,61.0,60.0
47.978,49.377,0.0,44.0,44.0,6.0,4.119256979907849,83.0,21.421364062340043,1.0,24.459378957752108,85.0,54.0
47.978,49.377,0.0,50.0,50.0,0.0,32.39878654352051,82.0,12.080140432880732,25.0,5.5210730235987615,82.0,16.0
47.978,49.377,0.0,28.0,28.0,22.0,14.38818532997534,53.0,8.403248945980462,13.0,27.2085657240442,48.0,45.0
47.978,49.377,0.0,41.0,41.0,9.0,16.95731757339527,47.0,19.84125006214047,61.0,13.201432364464258,24.0,67.0
47.978,49.377,0.0,28.0,28.0,22.0,30.384581909235706,77.0,14.854009476609443,76.0,4.761408614154852,68.0,48.0
47.978,49.377,0.0,46.0,46.0,4.0,23.100174769600624,66.0,15.712501496849839,73.0,11.187323733549537,35.0,12.0
47.978,49.377,0.0,2.0,2.0,48.0,5.490569708527751,88.0,18.73958251189123,35.0,25.769847779581024,28.0,68.0
47.978,49.377,0.0,33.0,33.0,17.0,23.291931979207718,77.0,17.22025175502648,33.0,9.487816265765806,36.0,49.0
47.978,49.377,0.0,43.0,43.0,7.0,26.18059255387444,36.0,5.999619517437726,22.0,17.819787928687834,81.0,9.0
47.978,49.377,0.0,40.0,40.0,10.0,14.160736781237734,39.0,25.701966172542104,71.0,10.137297046220159,16.0,88.0
47.978,49.377,0.0,4.0,4.0,46.0,33.850847221627944,96.0,1.285049365053245,78.0,14.864103413318807,29.0,26.0
47.978,49.377,0.0,3.0,3.0,47.0,10.552912769418356,59.0,15.208792999372566,21.0,24.23829423120908,1.0,40.0
47.978,49.377,0.0,24.0,24.0,26.0,14.88885209268341,27.0,28.002885819232414,12.0,7.108262088084177,90.0,47.0
47.978,49.377,0.0,10.0,10.0,40.0,16.88431235684981,98.0,13.48273570687487,30.0,19.632951936275322,63.0,4.0
47.978,49.377,0.0,19.0,19.0,31.0,11.455720197531566,69.0,32.41330320639398,31.0,6.130976596074456,71.0,45.0
47.978,49.377,0.0,41.0,41.0,9.0,15.757809165155576,7.0,7.841827319694561,55.0,26.40036351514986,36.0,85.0
47.978,49.377,0.0,46.0,46.0,4.0,20.05122996249904,71.0,17.649608477714757,26.0,12.299161559786203,26.0,65.0
47.978,49.377,0.0,19.0,19.0,31.0,2.85780270793641,51.0,24.66301724947825,26.0,22.47918004258534,69.0,27.0
47.978,49.377,0.0,37.0,37.0,13.0,22.07231409910074,31.0,11.723273048601227,86.0,16.204412852298034,45.0,12.0
47.978,49.377,0.0,50.0,50.0,0.0,13.762515766808338,87.0,16.928646101448255,91.0,19.308838131743403,31.0,56.0
47.978,49.377,0.0,7.0,7.0,43.0,18.498175977911316,31.0,21.57500626912619,25.0,9.926817752962483,13.0,85.0
47.978,49.377,0.0,44.0,44.0,6.0,29.87792571242285,14.0,19.90886460799609,76.0,0.2132096795810559,100.0,99.0
47.978,49.377,0.0,38.0,38.0,12.0,1.6795822430726925,61.0,28.174745670079105,8.0,20.1456720868482,84.0,60.0
47.978,49.377,0.0,44.0,44.0,6.0,22.6124716859305,82.0,19.609546020869868,16.0,7.777982293199624,6.0,14.0
47.978,49.377,0.0,5.0,5.0,45.0,5.154226815928437,17.0,26.148857732666144,91.0,18.696915451405417,16.0,15.0
47.978,49.377,0.0,24.0,24.0,26.0,19.70607850264854,65.0,29.215049061652284,40.0,1.0788724356991761,60.0,16.0
47.978,49.377,0.0,10.0,10.0,40.0,12.720437691266174,72.0,2.1524857104291253,62.0,35.127076598304704,31.0,64.0
47.978,49.377,0.0,17.0,17.0,33.0,26.94347432271503,14.0,23.02191919319135,21.0,0.034606484093620785,53.0,88.0
47.978,49.377,0.0,11.0,11.0,39.0,25.057708990571093,57.0,5.086399024195215,90.0,19.855891985233693,37.0,32.0
47.978,49.377,0.0,27.0,27.0,23.0,18.330819587525056,61.0,18.98718312828684,53.0,12.681997284188098,45.0,54.0
47.978,49.377,0.0,19.0,19.0,31.0,16.220315881634203,56.0,25.212901398336655,65.0,8.566782720029144,76.0,39.0
47.978,49.377,0.0,38.0,38.0,12.0,15.212569307343136,67.0,16.495852267154838,25.0,18.29157842550202,86.0,10.0
47.978,49.377,0.0,2.0,2.0,48.0,22.601331623041787,6.0,18.009777149883003,17.0,9.388891227075213,10.0,45.0
47.978,49.377,0.0,13.0,13.0,37.0,29.15583766225504,93.0,3.6637183706825063,32.0,17.180443967062455,87.0,33.0
47.978,49.377,0.0,46.0,46.0,4.0,28.219961912977286,45.0,12.602461718585353,63.0,9.17757636843736,73.0,23.0
47.978,49.377,0.0,5.0,5.0,45.0,12.600685810802275,7.0,22.93061444478953,42.0,14.468699744408198,13.0,59.0
47.978,49.377,0.0,28.0,28.0,22.0,15.4991835512993,98.0,20.61647395019781,14.0,13.884342498502887,27.0,84.0
47.978,49.377,0.0,31.0,31.0,19.0,25.303324487464348,100.0,6.573753097168661,73.0,18.122922415366993,25.0,75.0
47.978,49.377,0.0,18.0,18.0,32.0,9.39160847094675,81.0,16.45765633123979,44.0,24.15073519781346,75.0,50.0
47.978,49.377,0.0,3.0,3.0,47.0,12.512690229954286,40.0,24.446775709641884,50.0,13.040534060403832,22.0,24.0
47.978,49.377,0.0,48.0,48.0,2.0,17.750079689918586,40.0,18.544874302448253,96.0,13.705046007633156,36.0,6.0
47.978,49.377,0.0,17.0,17.0,33.0,26.176423598166657,37.0,3.477229088470732,42.0,20.346347313362614,56.0,40.0
47.978,49.377,0.0,5.0,5.0,45.0,0.6090957558740466,5.0,28.25059715561768,89.0,21.140307088508273,11.0,82.0
47.978,49.377,0.0,31.0,31.0,19.0,7.171758026543638,94.0,8.501567996559508,73.0,34.326673976896856,56.0,93.0
47.978,49.377,0.0,3.0,3.0,47.0,14.276094168020146,57.0,5.710369165008827,85.0,30.013536666971028,75.0,58.0
47.978,49.377,0.0,2.0,2.0,48.0,4.190268197575419,25.0,25.212558868106658,91.0,20.597172934317925,74.0,84.0
47.978,49.377,0.0,46.0,46.0,4.0,2.584741856021699,43.0,24.66742096223164,74.0,22.74783718174666,61.0,0.0
47.978,49.377,0.0,5.0,5.0,45.0,31.592907059723736,87.0,7.420800521395909,81.0,10.986292418880359,44.0,24.0
47.978,49.377,0.0,3.0,3.0,47.0,4.2614564816126315,90.0,28.849117575614216,69.0,16.889425942773155,68.0,31.0
47.978,49.377,0.0,3.0,3.0,47.0,15.817116034696802,69.0,1.0042197820401735,20.0,33.178664183263024,5.0,0.0
47.978,49.377,0.0,28.0,28.0,22.0,18.58745387009103,91.0,12.410566382270709,4.0,19.001979747638263,33.0,10.0
47.978,49.377,0.0,37.0,37.0,13.0,14.949457291410846,68.0,29.309340824273534,61.0,5.741201884315619,54.0,95.0
47.978,49.377,0.0,2.0,2.0,48.0,19.624951241307887,9.0,4.1630544758555,0.0,26.211994282836613,91.0,23.0
47.978,49.377,0.0,0.0,0.0,50.0,39.82249909397297,93.0,5.212211757106286,1.0,4.965289148920739,18.0,34.0
47.978,49.377,0.0,27.0,27.0,23.0,23.431321689722456,84.0,6.37556688605133,58.0,20.19311142422621,12.0,32.0
47.978,49.377,0.0,4.0,4.0,46.0,5.966441114075926,5.0,23.93893871546287,77.0,20.0946201704612,46.0,30.0
47.978,49.377,0.0,22.0,22.0,28.0,6.953000783109791,100.0,26.85363651042374,17.0,16.193362706466466,74.0,12.0
47.978,49.377,0.0,48.0,48.0,2.0,8.65770712108933,30.0,19.741139333644437,23.0,21.601153545266236,77.0,18.0
47.978,49.377,0.0,5.0,5.0,45.0,5.07158893508989,54.0,21.819194599466073,42.0,23.10921646544404,22.0,56.0
47.978,49.377,0.0,4.0,4.0,46.0,11.139256361927867,28.0,38.739510931323906,85.0,0.12123270674822516,28.0,3.0
47.978,49.377,0.0,37.0,37.0,13.0,6.630058884692856,76.0,39.70710729298045,52.0,3.6628338223266868,6.0,29.0
47.978,49.377,0.0,39.0,39.0,11.0,24.02659741359192,60.0,0.5890104763081377,62.0,25.38439211009994,54.0,75.0
47.978,49.377,0.0,6.0,6.0,44.0,25.054708759748646,50.0,16.27734511102476,66.0,8.667946129226594,75.0,44.0
47.978,49.377,0.0,23.0,23.0,27.0,19.055694524351114,57.0,9.168835543297694,40.0,21.7754699323512,3.0,20.0
47.978,49.377,0.0,41.0,41.0,9.0,28.44524587711849,19.0,16.78134105937977,83.0,4.7734130635017396,87.0,39.0
47.978,49.377,0.0,6.0,6.0,44.0,4.1619164581565355,14.0,23.233859372999504,61.0,22.60422416884396,71.0,10.0
47.978,49.377,0.0,13.0,13.0,37.0,18.712085810700227,40.0,9.900187977338412,92.0,21.38772621196136,4.0,89.0
47.978,49.377,0.0,8.0,8.0,42.0,23.80500371709572,60.0,1.9329443722370927,62.0,24.26205191066719,14.0,61.0
47.978,49.377,0.0,2.0,2.0,48.0,32.087212107171325,88.0,2.816007363300686,45.0,15.096780529527985,72.0,80.0
47.978,49.377,0.0,41.0,41.0,9.0,23.618000586383364,90.0,25.05794135423471,88.0,1.3240580593819262,46.0,94.0
47.978,49.377,0.0,42.0,42.0,8.0,20.769146225626084,62.0,2.603046541803011,21.0,26.627807232570902,88.0,46.0
47.978,49.377,0.0,40.0,40.0,10.0,21.415521728637074,79.0,8.575662194145195,21.0,20.008816077217734,63.0,37.0
47.978,49.377,0.0,39.0,39.0,11.0,18.085757338741473,43.0,0.2917885246933593,33.0,31.622454136565167,98.0,27.0
47.978,49.377,0.0,19.0,19.0,31.0,1.3077442916357056,87.0,27.192238680545223,13.0,21.500017027819073,80.0,61.0
47.978,49.377,0.0,47.0,47.0,3.0,25.999471543293314,88.0,16.44663512463835,86.0,7.553893332068334,64.0,26.0
47.978,49.377,0.0,6.0,6.0,44.0,30.73720544257672,2.0,1.5911890045018204,70.0,17.671605552921463,94.0,0.0
47.978,49.377,0.0,24.0,24.0,26.0,18.265019735020953,33.0,11.534559851200058,81.0,20.200420413778986,25.0,15.0
47.978,49.377,0.0,3.0,3.0,47.0,26.969333889323703,49.0,4.844345247755092,35.0,18.186320862921207,25.0,41.0
47.978,49.377,0.0,38.0,38.0,12.0,22.719658251036385,51.0,18.708661184717943,41.0,8.571680564245673,84.0,86.0
47.978,49.377,0.0,37.0,37.0,13.0,22.07261040382783,94.0,7.875923142651378,20.0,20.0514664535208,27.0,25.0
47.978,49.377,0.0,41.0,41.0,9.0,7.6098425883376875,62.0,17.10892574467076,74.0,25.281231666991552,83.0,18.0
47.978,49.377,0.0,33.0,33.0,17.0,15.668497609809233,97.0,15.220442440465806,3.0,19.111059949724964,84.0,48.0
47.978,49.377,0.0,26.0,26.0,24.0,13.23371939158716,96.0,5.767906968532486,25.0,30.998373639880352,53.0,71.0
47.978,49.377,0.0,44.0,44.0,6.0,9.414468096145002,21.0,28.545002409163686,40.0,12.040529494691311,51.0,8.0
47.978,49.377,0.0,31.0,31.0,19.0,18.868438432712004,15.0,14.930957329189432,85.0,16.200604238098563,69.0,59.0
47.978,49.377,0.0,3.0,3.0,47.0,18.012820141554613,25.0,16.80391838048013,34.0,15.183261477965251,56.0,80.0
47.978,49.377,0.0,26.0,26.0,24.0,16.980437231227157,8.0,8.737710768842657,92.0,24.281851999930186,38.0,14.0
47.978,49.377,0.0,4.0,4.0,46.0,19.528695883527636,6.0,12.311829508309632,55.0,18.15947460816274,80.0,74.0
47.978,49.377,0.0,29.0,29.0,21.0,14.627057428167097,98.0,14.13695767418208,4.0,21.235984897650823,31.0,88.0
47.978,49.377,0.0,8.0,8.0,42.0,4.659611078524328,17.0,11.029891372829258,56.0,34.31049754864642,55.0,18.0
47.978,49.377,0.0,8.0,8.0,42.0,2.8074929355256444,24.0,23.853905247451095,72.0,23.338601817023257,21.0,36.0
47.978,49.377,0.0,43.0,43.0,7.0,9.629569811642781,70.0,18.880178389713375,85.0,21.490251798643847,24.0,65.0
47.978,49.377,0.0,4.0,4.0,46.0,24.679084044907494,53.0,10.178720677941431,43.0,15.142195277151071,28.0,64.0
47.978,49.377,0.0,8.0,8.0,42.0,24.348057762154912,16.0,18.436409765739523,11.0,7.215532472105565,39.0,60.0
47.978,49.377,0.0,35.0,35.0,15.0,6.912527279713979,65.0,23.31639943265231,53.0,19.771073287633712,74.0,5.0
47.978,49.377,0.0,30.0,30.0,20.0,14.46679623733756,66.0,9.769629498422361,93.0,25.76357426424008,96.0,53.0
47.978,49.377,0.0,27.0,27.0,23.0,19.246037776347755,47.0,19.75999632061,3.0,10.993965903042247,75.0,53.0
47.978,49.377,0.0,6.0,6.0,44.0,18.356650288654933,14.0,15.918304431034342,97.0,15.725045280310718,80.0,4.0
47.978,49.377,0.0,25.0,25.0,25.0,17.854575404123356,55.0,1.8417249490957661,55.0,30.303699646780874,19.0,74.0
47.978,49.377,0.0,22.0,22.0,28.0,26.735583846325376,46.0,6.705838767936662,99.0,16.558577385737962,44.0,90.0
47.978,49.377,0.0,24.0,24.0,26.0,22.227865597442282,53.0,2.7220847979546003,58.0,25.050049604603117,21.0,13.0
47.978,49.377,0.0,16.0,16.0,34.0,32.69096172819464,12.0,14.146087201204837,9.0,3.1629510706005255,72.0,13.0
47.978,49.377,0.0,7.0,7.0,43.0,14.741769219781295,87.0,17.833665034622623,33.0,17.42456574559608,70.0,43.0
47.978,49.377,0.0,25.0,25.0,25.0,10.05177929909492,1.0,20.43078529814954,5.0,19.517435402755538,12.0,36.0
47.978,49.377,0.0,20.0,20.0,30.0,17.448032827568017,91.0,26.199910199830267,68.0,6.352056972601717,71.0,48.0
47.978,49.377,0.0,28.0,28.0,22.0,3.0204955264154214,24.0,3.3260301318455503,78.0,43.65347434173903,89.0,51.0
47.978,49.377,0.0,38.0,38.0,12.0,26.607290084303767,84.0,7.807891317986986,81.0,15.58481859770925,93.0,71.0
47.978,49.377,0.0,27.0,27.0,23.0,21.680329270626654,39.0,16.10877517105849,7.0,12.210895558314856,6.0,94.0
47.978,49.377,0.0,18.0,18.0,32.0,12.713173416616568,18.0,26.066596618414717,15.0,11.220229964968716,33.0,9.0
47.978,49.377,0.0,16.0,16.0,34.0,22.479112939432735,90.0,14.39874228544832,65.0,13.122144775118946,60.0,73.0
47.978,49.377,0.0,21.0,21.0,29.0,17.395709497814046,87.0,15.650368396243978,25.0,16.953922105941977,84.0,66.0
47.978,49.377,0.0,46.0,46.0,4.0,22.825148299122166,12.0,16.392032729590866,40.0,10.782818971286966,68.0,23.0
47.978,49.377,0.0,43.0,43.0,7.0,13.54978752772186,86.0,12.333829227163639,68.0,24.116383245114505,65.0,97.0
47.978,49.377,0.0,20.0,20.0,30.0,20.584211375937418,10.0,7.5951025005107935,30.0,21.820686123551788,22.0,4.0
47.978,49.377,0.0,5.0,5.0,45.0,17.777692065859863,65.0,2.29397730357669,10.0,29.928330630563444,69.0,48.0
47.978,49.377,0.0,13.0,13.0,37.0,18.42400720239552,25.0,18.098865749296245,38.0,13.477127048308239,48.0,39.0
47.978,49.377,0.0,26.0,26.0,24.0,21.934610596249584,61.0,16.461191437434046,57.0,11.60419796631637,13.0,63.0
47.978,49.377,0.0,27.0,27.0,23.0,15.443046255253593,37.0,10.726639228197572,94.0,23.830314516548835,95.0,49.0
47.978,49.377,0.0,5.0,5.0,45.0,33.201082300834834,44.0,1.474836047278317,7.0,15.324081651886845,85.0,73.0
47.978,49.377,0.0,50.0,50.0,0.0,6.985186281246549,26.0,21.628828617489397,18.0,21.385985101264055,20.0,99.0
47.978,49.377,0.0,34.0,34.0,16.0,18.80877834556141,86.0,15.583946842890805,30.0,15.607274811547786,6.0,67.0
47.978,49.377,0.0,29.0,29.0,21.0,25.282441069974364,13.0,18.532571077632884,36.0,6.184987852392749,42.0,39.0
47.978,49.377,0.0,11.0,11.0,39.0,17.203547325104562,78.0,6.117530653524872,29.0,26.678922021370568,33.0,28.0
47.978,49.377,0.0,41.0,41.0,9.0,8.315097338378628,93.0,25.700443033513256,42.0,15.984459628108116,59.0,20.0
47.978,49.377,0.0,35.0,35.0,15.0,20.56243399173248,15.0,8.76474174915952,1.0,20.672824259108,46.0,16.0
47.978,49.377,0.0,22.0,22.0,28.0,15.905206292580484,71.0,28.411112503824437,63.0,5.683681203595079,56.0,69.0
47.978,49.377,0.0,1.0,1.0,49.0,17.069989229142582,15.0,16.411309244040392,70.0,16.51870152681703,32.0,79.0
47.978,49.377,0.0,11.0,11.0,39.0,7.24586438555919,73.0,21.329622602961443,87.0,21.424513011479362,50.0,3.0
47.978,49.377,0.0,32.0,32.0,18.0,10.222464425683535,0.0,16.761417981234146,85.0,23.01611759308232,32.0,2.0
47.978,49.377,0.0,7.0,7.0,43.0,5.1479439499104505,80.0,11.087472997019104,52.0,33.764583053070446,87.0,29.0
47.978,49.377,0.0,34.0,34.0,16.0,28.429544328307625,68.0,6.402671509773076,86.0,15.167784161919299,72.0,59.0
47.978,49.377,0.0,5.0,5.0,45.0,23.531093619359293,71.0,8.601967515963192,88.0,17.866938864677515,34.0,56.0
47.978,49.377,0.0,21.0,21.0,29.0,7.943300012094337,63.0,10.356166544275935,10.0,31.700533443629727,23.0,33.0
47.978,49.377,0.0,47.0,47.0,3.0,23.534698883760786,31.0,14.060284351056861,39.0,12.405016765182355,77.0,37.0
47.978,49.377,0.0,40.0,40.0,10.0,16.47720093581378,35.0,9.613728971863116,29.0,23.909070092323102,1.0,95.0
47.978,49.377,0.0,16.0,16.0,34.0,5.1377558967854,85.0,18.92257141759173,87.0,25.93967268562287,72.0,72.0
47.978,49.377,0.0,30.0,30.0,20.0,5.196129136789993,51.0,19.47233637883643,48.0,25.331534484373577,28.0,31.0
47.978,49.377,0.0,26.0,26.0,24.0,0.976163486795975,87.0,20.53801763548659,49.0,28.48581887771743,40.0,31.0
47.978,49.377,0.0,27.0,27.0,23.0,11.943140635346092,25.0,2.3675822766825427,52.0,35.68927708797137,56.0,37.0
47.978,49.377,0.0,7.0,7.0,43.0,3.1893007021279387,56.0,24.084751770372975,18.0,22.725947527499088,2.0,36.0
47.978,49.377,0.0,16.0,16.0,34.0,18.938907163289176,14.0,28.387763285736767,62.0,2.6733295509740533,0.0,48.0
47.978,49.377,0.0,42.0,42.0,8.0,16.92419426683176,31.0,7.83823879287866,48.0,25.237566940289582,13.0,4.0
47.978,49.377,0.0,14.0,14.0,36.0,17.693674658247197,29.0,27.271264240667044,92.0,5.035061101085756,2.0,74.0
47.978,49.377,0.0,16.0,16.0,34.0,18.788282643155302,4.0,16.60339122066087,20.0,14.60832613618383,87.0,42.0
47.978,49.377,0.0,8.0,8.0,42.0,14.299130369858936,85.0,9.658698319722799,27.0,26.04217131041826,57.0,84.0
47.978,49.377,0.0,9.0,9.0,41.0,30.916243909988058,30.0,18.55440262235678,83.0,0.5293534676551639,19.0,70.0
47.978,49.377,0.0,24.0,24.0,26.0,10.795841277277885,100.0,36.84248639537299,31.0,2.361672327349126,32.0,69.0
47.978,49.377,0.0,46.0,46.0,4.0,9.466550618844794,50.0,30.774116423265028,26.0,9.759332957890177,29.0,27.0
47.978,49.377,0.0,32.0,32.0,18.0,11.213303430370644,88.0,19.28118100771842,48.0,19.50551556191093,12.0,9.0
47.978,49.377,0.0,39.0,39.0,11.0,14.181666713194879,75.0,8.739546118207404,16.0,27.078787168597717,77.0,17.0
47.978,49.377,0.0,45.0,45.0,5.0,10.264030196404933,75.0,17.636905641114925,64.0,22.099064162480143,41.0,35.0
47.978,49.377,0.0,36.0,36.0,14.0,21.618557616060933,100.0,23.3895084229884,90.0,4.991933960950669,8.0,62.0
47.978,49.377,0.0,10.0,10.0,40.0,24.23486001170559,45.0,12.966316592968841,12.0,12.798823395325568,39.0,89.0
47.978,49.377,0.0,40.0,40.0,10.0,21.96813552423266,29.0,6.441978144303221,30.0,21.58988633146412,30.0,76.0
47.978,49.377,0.0,17.0,17.0,33.0,1.0483654370514068,56.0,24.65152823456354,96.0,24.300106328385056,37.0,68.0
47.978,49.377,0.0,6.0,6.0,44.0,0.3327091371307408,35.0,14.329307337881762,58.0,35.33798352498749,30.0,48.0
47.978,49.377,0.0,41.0,41.0,9.0,9.83877579737905,27.0,26.107216758049493,61.0,14.05400744457146,17.0,52.0
47.978,49.377,0.0,47.0,47.0,3.0,26.731206089028298,81.0,22.565378073233298,48.0,0.7034158377384063,94.0,70.0
47.978,49.377,0.0,15.0,15.0,35.0,11.595882637168726,5.0,21.957921486228066,17.0,16.446195876603216,6.0,10.0
47.978,49.377,0.0,4.0,4.0,46.0,8.813586178644437,85.0,31.494455232603624,28.0,9.691958588751941,55.0,2.0
47.978,49.377,0.0,1.0,1.0,49.0,27.03492780683267,97.0,0.6183521300122249,13.0,22.346720063155107,12.0,71.0
47.978,49.377,0.0,29.0,29.0,21.0,21.312729732083888,13.0,3.165715619100735,34.0,25.52155464881538,64.0,24.0
47.978,49.377,0.0,3.0,3.0,47.0,4.815066888136875,50.0,31.368781562139407,20.0,13.816151549723715,20.0,97.0
47.978,49.377,0.0,12.0,12.0,38.0,21.90772824050035,11.0,20.88340668388028,67.0,7.208865075619366,55.0,70.0
47.978,49.377,0.0,16.0,16.0,34.0,26.548739200534932,63.0,6.0963249203991285,75.0,17.354935879065938,8.0,20.0
47.978,49.377,0.0,28.0,28.0,22.0,3.6717780836685616,67.0,14.150910497786485,45.0,32.17731141854495,63.0,8.0
47.978,49.377,0.0,37.0,37.0,13.0,5.6484552454712755,27.0,12.596009283502319,99.0,31.755535471026406,20.0,97.0
47.978,49.377,0.0,1.0,1.0,49.0,14.911416256215643,84.0,11.191850254205114,49.0,23.89673348957924,51.0,93.0
47.978,49.377,0.0,27.0,27.0,23.0,28.178435523930077,55.0,9.304951793560834,59.0,12.516612682509088,84.0,81.0
47.978,49.377,0.0,50.0,50.0,0.0,10.749879727120298,36.0,25.787029112403694,7.0,13.463091160476006,68.0,68.0
47.978,49.377,0.0,18.0,18.0,32.0,24.74644253706854,8.0,13.757227009882483,92.0,11.496330453048976,28.0,41.0
47.978,49.377,0.0,15.0,15.0,35.0,14.79436875790826,67.0,17.574668517975493,19.0,17.630962724116255,38.0,25.0
47.978,49.377,0.0,12.0,12.0,38.0,13.413395630065049,13.0,24.88318731204804,63.0,11.703417057886911,6.0,61.0
47.978,49.377,0.0,8.0,8.0,42.0,6.535188013423366,31.0,18.035560301911183,35.0,25.429251684665452,69.0,68.0
47.978,49.377,0.0,8.0,8.0,42.0,17.530445731590085,9.0,17.690465277059754,37.0,14.779088991350163,44.0,28.0
47.978,49.377,0.0,0.0,0.0,50.0,24.17608996365127,2.0,16.911320260123556,10.0,8.912589776225175,72.0,99.0
47.978,49.377,0.0,13.0,13.0,37.0,6.444613899732316,19.0,16.381361268865373,92.0,27.17402483140231,19.0,46.0
47.978,49.377,0.0,40.0,40.0,10.0,17.8334318326518,25.0,25.36244161978362,8.0,6.804126547564576,63.0,57.0
47.978,49.377,0.0,7.0,7.0,43.0,6.426163372633515,16.0,25.499882182260123,23.0,18.073954445106363,57.0,60.0
47.978,49.377,0.0,17.0,17.0,33.0,19.282021778113357,9.0,8.80842242209481,6.0,21.909555799791843,46.0,80.0
47.978,49.377,0.0,15.0,15.0,35.0,26.964073874949182,98.0,8.306265998164172,54.0,14.729660126886648,27.0,93.0
47.978,49.377,0.0,48.0,48.0,2.0,19.733702418613753,90.0,8.737897651803689,82.0,21.528399929582555,80.0,33.0
47.978,49.377,0.0,9.0,9.0,41.0,12.210049385663838,10.0,26.21887629801624,28.0,11.571074316319917,79.0,95.0
47.978,49.377,0.0,47.0,47.0,3.0,7.6397527579267654,12.0,39.17637263931297,52.0,3.1838746027602625,6.0,82.0
47.978,49.377,0.0,3.0,3.0,47.0,16.80585969765738,52.0,16.231603678916702,73.0,16.962536623425915,60.0,23.0
47.978,49.377,0.0,43.0,43.0,7.0,1.837936378450243,20.0,5.129773864265939,71.0,43.03228975728381,8.0,94.0
