MR,H4,H27,u0_R,u0_NR,u0_M,u0_MR,u0_H4,u0_KDM5A,u0_H0,u0_PRC2,u0_H27,u0_KDM6A,u0_KMT
498.355,43.538,0.001,3.0,500.0,453.0,47.0,4.439397833945556,16.0,15.51552297184396,32.0,30.045079194210484,8.0,6.0
498.355,43.538,0.001,19.0,500.0,469.0,31.0,15.598395379201587,10.0,10.352542390528535,32.0,24.049062230269875,94.0,60.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,36.30834978374646,80.0,12.39725020119724,88.0,1.2944000150562966,22.0,38.0
498.355,43.538,0.001,21.0,500.0,471.0,29.0,21.75621828039505,48.0,7.912701981007469,44.0,20.33107973859748,41.0,51.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,20.705218480856402,90.0,0.6605664249176123,19.0,28.634215094225983,6.0,24.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,13.051950155303967,20.0,12.900826743587608,37.0,24.04722310110843,45.0,100.0
498.355,43.538,0.001,16.0,500.0,466.0,34.0,15.183266071886758,12.0,20.665110425708413,23.0,14.15162350240483,66.0,31.0
498.355,43.538,0.001,9.0,500.0,459.0,41.0,24.732034067514192,26.0,3.0059728806544252,90.0,22.261993051831382,53.0,27.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,10.388072490759757,76.0,5.762072500865401,28.0,33.849855008374846,11.0,36.0
498.355,43.538,0.001,37.0,500.0,487.0,13.0,12.609916540149358,5.0,18.053848292556346,50.0,19.336235167294298,63.0,23.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,22.64862333772628,6.0,22.327485628883522,35.0,5.023891033390199,36.0,10.0
498.355,43.538,0.001,24.0,500.0,474.0,26.0,21.276163333019642,95.0,16.385604693084034,27.0,12.338231973896333,43.0,53.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,44.22740530739079,18.0,0.8465958223217679,7.0,4.925998870287441,15.0,85.0
498.355,43.538,0.001,38.0,500.0,488.0,12.0,13.776787973448414,10.0,18.643556427628546,95.0,17.57965559892304,94.0,60.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,22.12431891499061,78.0,6.655560431243426,3.0,21.220120653765964,47.0,99.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,3.8536217062959732,62.0,1.9967795203531542,79.0,44.149598773350874,44.0,9.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,17.49388944793572,16.0,16.606577742866072,34.0,15.899532809198202,45.0,43.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,16.890481358812284,47.0,22.126160109072863,17.0,10.98335853211485,85.0,69.0
498.355,43.538,0.001,11.0,500.0,461.0,39.0,4.015443026036776,33.0,34.253250663968146,14.0,11.731306309995075,14.0,74.0
498.355,43.538,0.001,31.0,500.0,481.0,19.0,17.728937646565836,98.0,18.483479301246085,87.0,13.787583052188078,38.0,35.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,17.5190655680204,56.0,18.62574246898845,34.0,13.855191962991151,45.0,17.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,6.279501160874897,38.0,15.128951047013231,36.0,28.591547792111868,25.0,86.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,15.832252998773086,40.0,19.0366522946474,29.0,15.13109470657952,67.0,17.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,13.332183768374414,17.0,18.81647467046271,8.0,17.851341561162872,66.0,17.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,10.113994436834375,80.0,14.893244459242295,41.0,24.99276110392333,54.0,88.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,19.45353051849555,35.0,11.207525498952501,53.0,19.338943982551946,46.0,24.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,8.878178310481687,56.0,19.741541317296857,14.0,21.380280372221456,18.0,31.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,16.56253175588347,59.0,26.884658189195683,27.0,6.552810054920848,88.0,92.0
498.355,43.538,0.001,17.0,500.0,467.0,33.0,23.137349604964676,9.0,13.450574748061667,73.0,13.41207564697366,62.0,61.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,15.460779477865684,17.0,21.153974159409067,45.0,13.38524636272525,77.0,18.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,21.274660384493796,3.0,24.309422967897238,100.0,4.41591664760897,77.0,47.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,22.7995345239577,90.0,9.965870350679642,4.0,17.234595125362656,20.0,5.0
498.355,43.538,0.001,16.0,500.0,466.0,34.0,38.59490881026271,76.0,7.864702923681171,68.0,3.540388266056126,13.0,24.0
498.355,43.538,0.001,28.0,500.0,478.0,22.0,7.251697957718405,48.0,33.59550140875339,46.0,9.152800633528198,8.0,81.0
498.355,43.538,0.001,16.0,500.0,466.0,34.0,19.461748481493217,3.0,7.078075848969102,64.0,23.46017566953768,79.0,98.0
498.355,43.538,0.001,24.0,500.0,474.0,26.0,8.534168816899669,49.0,9.721991166109094,44.0,31.74384001699124,54.0,44.0
498.355,43.538,0.001,28.0,500.0,478.0,22.0,23.91599513671098,15.0,12.78716639870986,64.0,13.296838464579162,65.0,83.0
498.355,43.538,0.001,25.0,500.0,475.0,25.0,25.815112400686033,32.0,17.51472778323844,78.0,6.670159816075524,47.0,76.0
498.355,43.538,0.001,36.0,500.0,486.0,14.0,4.6799537373691535,24.0,44.03354531561799,32.0,1.2865009470128488,9.0,89.0
498.355,43.538,0.001,1.0,500.0,451.0,49.0,16.528336153482837,78.0,31.843656048149434,19.0,1.6280077983677337,61.0,91.0
498.355,43.538,0.001,8.0,500.0,458.0,42.0,26.19833654332694,73.0,22.21573112270327,69.0,1.5859323339697884,46.0,85.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,13.821770605910642,68.0,30.555710442508943,41.0,5.622518951580418,62.0,70.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,25.89967349761433,24.0,12.242078807781622,60.0,11.85824769460405,84.0,27.0
498.355,43.538,0.001,28.0,500.0,478.0,22.0,21.31059662864056,88.0,9.548348407976878,14.0,19.14105496338257,85.0,31.0
498.355,43.538,0.001,47.0,500.0,497.0,3.0,17.87808399945561,64.0,6.094839299482788,27.0,26.027076701061603,43.0,86.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,0.5723667682787743,31.0,10.231966316189874,48.0,39.195666915531355,10.0,19.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,18.8823935733992,78.0,14.195427394137472,89.0,16.92217903246333,50.0,41.0
498.355,43.538,0.001,32.0,500.0,482.0,18.0,19.215017045635808,60.0,22.716535905886964,23.0,8.068447048477227,88.0,93.0
498.355,43.538,0.001,19.0,500.0,469.0,31.0,0.4863337479867645,37.0,11.104191917577253,29.0,38.409474334435984,81.0,94.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,27.216134828867474,13.0,9.462278998327763,21.0,13.321586172804762,70.0,43.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,0.034088683759749536,12.0,12.117607282338735,1.0,37.84830403390152,3.0,43.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,8.67131564507206,18.0,17.953411875403457,1.0,23.37527247952448,31.0,41.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,31.255245191368335,7.0,0.428497822275493,19.0,18.31625698635617,19.0,36.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,15.42502338204123,46.0,10.998081185891394,43.0,23.576895432067374,1.0,91.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,13.994434333042706,91.0,19.901072968481913,56.0,16.104492698475376,91.0,87.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,0.8601553763438077,9.0,24.47639181671269,6.0,24.663452806943504,23.0,21.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,14.005627630366192,79.0,18.125889361746093,93.0,17.868483007887715,95.0,92.0
498.355,43.538,0.001,32.0,500.0,482.0,18.0,7.283480160311949,66.0,22.618951882143186,52.0,20.09756795754486,39.0,86.0
498.355,43.538,0.001,48.0,500.0,498.0,2.0,5.524856752319295,70.0,20.574120773969447,71.0,23.901022473711258,59.0,83.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,6.634189894728347,35.0,33.28747012214066,21.0,10.078339983130993,33.0,80.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,6.453117575170576,60.0,35.35560220124436,97.0,8.191280223585062,32.0,100.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,2.8057440575345627,75.0,0.3702045967987431,29.0,46.824051345666696,62.0,35.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,13.7373758966249,36.0,19.29603885968426,56.0,16.96658524369084,20.0,46.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,37.78290166279311,81.0,7.134412419596061,23.0,5.082685917610833,94.0,21.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,6.5180870071673365,63.0,16.357409017976124,68.0,27.124503974856538,29.0,44.0
498.355,43.538,0.001,31.0,500.0,481.0,19.0,17.38305663615148,91.0,14.676155403447112,32.0,17.94078796040141,81.0,2.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,2.9132470287991286,22.0,22.22521917916138,23.0,24.861533792039495,96.0,24.0
498.355,43.538,0.001,32.0,500.0,482.0,18.0,17.149977847565484,23.0,17.047894845426324,29.0,15.802127307008194,99.0,84.0
498.355,43.538,0.001,30.0,500.0,480.0,20.0,14.552282430633802,54.0,35.23193975271973,69.0,0.21577781664646656,31.0,56.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,16.318707996717766,22.0,14.828983708506229,40.0,18.852308294776005,94.0,43.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,0.6391135367096062,100.0,6.99369552231078,65.0,42.36719094097961,35.0,90.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,11.180845130952763,26.0,5.762043243221633,24.0,33.057111625825605,81.0,94.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,21.514771733005233,75.0,3.9427401953872234,55.0,24.542488071607544,52.0,90.0
498.355,43.538,0.001,1.0,500.0,451.0,49.0,12.89127680391707,21.0,35.826721191990686,34.0,1.2820020040922457,51.0,20.0
498.355,43.538,0.001,10.0,500.0,460.0,40.0,5.835197331189146,17.0,16.225883339954663,66.0,27.938919328856187,89.0,65.0
498.355,43.538,0.001,24.0,500.0,474.0,26.0,7.2072793058622,98.0,22.249660174228865,6.0,20.543060519908934,69.0,9.0
498.355,43.538,0.001,47.0,500.0,497.0,3.0,8.437536487572341,53.0,25.924730879502693,45.0,15.637732632924966,62.0,44.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,22.46343301017048,43.0,5.1357120138950405,56.0,22.40085497593448,38.0,70.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,4.820185664158768,28.0,31.445162946924633,18.0,13.734651388916598,25.0,40.0
498.355,43.538,0.001,17.0,500.0,467.0,33.0,9.970105259914995,83.0,1.1389125747987676,28.0,38.89098216528624,56.0,67.0
498.355,43.538,0.001,32.0,500.0,482.0,18.0,19.244473133616683,64.0,8.980689449937348,100.0,21.774837416445973,66.0,64.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,16.95255438453788,90.0,13.562905646113949,26.0,19.48453996934817,81.0,59.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,11.299417980489896,67.0,11.133058172027436,12.0,27.56752384748267,36.0,91.0
498.355,43.538,0.001,26.0,500.0,476.0,24.0,7.137698058733059,12.0,26.699515776553604,42.0,16.16278616471334,47.0,43.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,11.31173090193283,65.0,29.70029006588772,95.0,8.987979032179448,23.0,65.0
498.355,43.538,0.001,16.0,500.0,466.0,34.0,15.914955317668607,17.0,22.25241012705253,4.0,11.832634555278862,65.0,60.0
498.355,43.538,0.001,1.0,500.0,451.0,49.0,18.406495195933207,98.0,22.731312710068032,32.0,8.862192093998756,78.0,81.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,2.8708007828776294,61.0,12.407420423060072,55.0,34.721778794062296,84.0,33.0
498.355,43.538,0.001,43.0,500.0,493.0,7.0,29.10592577708923,69.0,6.246949348542525,34.0,14.647124874368243,22.0,1.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,8.222596483434572,47.0,6.101486080795167,20.0,35.67591743577026,57.0,89.0
498.355,43.538,0.001,34.0,500.0,484.0,16.0,14.732501758732353,21.0,17.09035883620563,64.0,18.177139405062007,94.0,16.0
498.355,43.538,0.001,26.0,500.0,476.0,24.0,19.105913732084694,82.0,17.899852537347012,12.0,12.994233730568297,58.0,81.0
498.355,43.538,0.001,4.0,500.0,454.0,46.0,30.877445489881232,50.0,14.059208152897282,27.0,5.063346357221482,40.0,97.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,3.73490986256353,15.0,39.892300712409984,57.0,6.372789425026484,48.0,96.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,14.649444052315145,60.0,0.6753838290806238,57.0,34.67517211860423,33.0,82.0
498.355,43.538,0.001,37.0,500.0,487.0,13.0,34.81280473578188,21.0,4.512730688167748,6.0,10.67446457605037,98.0,34.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,5.927052570109372,35.0,23.56482445970633,25.0,20.5081229701843,3.0,24.0
498.355,43.538,0.001,32.0,500.0,482.0,18.0,14.554979022139005,13.0,19.577960341283372,29.0,15.867060636577625,1.0,2.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,14.638670225630246,53.0,16.29185307964741,52.0,19.06947669472235,23.0,39.0
498.355,43.538,0.001,21.0,500.0,471.0,29.0,14.008559912578297,54.0,28.377044885685685,31.0,7.614395201736017,59.0,99.0
498.355,43.538,0.001,42.0,500.0,492.0,8.0,25.56446268516443,60.0,18.16797787351916,21.0,6.267559441316411,54.0,25.0
498.355,43.538,0.001,11.0,500.0,461.0,39.0,8.017377193350622,27.0,24.021031179293473,24.0,17.961591627355904,12.0,41.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,6.354704268588226,37.0,20.461874587999578,28.0,23.1834211434122,2.0,78.0
498.355,43.538,0.001,46.0,500.0,496.0,4.0,10.488837015355918,41.0,14.041938677132743,83.0,25.469224307511343,64.0,49.0
498.355,43.538,0.001,31.0,500.0,481.0,19.0,13.57721243772567,59.0,15.142105326802108,62.0,21.280682235472224,4.0,18.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,9.990400927341096,40.0,17.036289611844968,51.0,22.973309460813937,11.0,14.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,23.582414733542393,50.0,14.774580588481566,54.0,11.64300467797604,45.0,76.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,14.421662986603602,69.0,16.77849243136428,43.0,18.799844582032115,14.0,30.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,11.932829546391666,9.0,9.636905223350503,54.0,28.43026523025783,46.0,53.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,12.58202853276788,25.0,22.124760068493853,9.0,15.293211398738269,10.0,83.0
498.355,43.538,0.001,15.0,500.0,465.0,35.0,3.5473654933094174,12.0,7.594712687189398,39.0,38.85792181950118,77.0,16.0
498.355,43.538,0.001,30.0,500.0,480.0,20.0,9.047472652828928,51.0,25.999993078331563,84.0,14.952534268839509,7.0,81.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,7.511349500838867,7.0,23.16905168038057,33.0,19.319598818780563,69.0,26.0
498.355,43.538,0.001,29.0,500.0,479.0,21.0,14.765962043769923,71.0,16.296571656696287,22.0,18.93746629953379,72.0,5.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,20.15490157814729,83.0,18.158289282451186,29.0,11.686809139401527,80.0,76.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,21.681887644870745,78.0,25.575606125450577,55.0,2.742506229678677,50.0,93.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,30.236073727978177,4.0,6.683172732670724,56.0,13.080753539351099,9.0,85.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,4.727559559075204,17.0,24.024410379123797,43.0,21.248030061801,86.0,16.0
498.355,43.538,0.001,44.0,500.0,494.0,6.0,19.9156638188049,48.0,9.289891753588096,0.0,20.794444427607,91.0,10.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,14.29632090525712,92.0,19.606078300871594,91.0,16.097600793871287,87.0,91.0
498.355,43.538,0.001,40.0,500.0,490.0,10.0,7.322065742721066,35.0,24.6725898762341,100.0,18.005344381044836,13.0,17.0
498.355,43.538,0.001,6.0,500.0,456.0,44.0,20.726548659789287,98.0,20.10654269393544,16.0,9.16690864627527,90.0,10.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,32.045478754365455,35.0,10.158719421701255,17.0,7.795801823933294,53.0,5.0
498.355,43.538,0.001,24.0,500.0,474.0,26.0,7.151341026584535,85.0,25.595050021346395,3.0,17.25360895206907,33.0,9.0
498.355,43.538,0.001,18.0,500.0,468.0,32.0,12.7130330460669,53.0,17.817780136240444,22.0,19.46918681769266,77.0,11.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,24.115690138166634,57.0,20.874661211374647,52.0,5.0096486504587165,62.0,85.0
498.355,43.538,0.001,35.0,500.0,485.0,15.0,3.6230176099934104,21.0,33.61925910470889,29.0,12.757723285297708,51.0,83.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,7.8429521779669225,95.0,24.27130965533945,97.0,17.885738166693628,53.0,45.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,20.750160295759578,16.0,9.655680537815563,98.0,19.594159166424856,15.0,72.0
498.355,43.538,0.001,38.0,500.0,488.0,12.0,16.01055003681364,90.0,18.945088149865278,24.0,15.044361813321077,89.0,31.0
498.355,43.538,0.001,3.0,500.0,453.0,47.0,25.159211321041138,34.0,17.94698981254383,49.0,6.893798866415029,65.0,15.0
498.355,43.538,0.001,47.0,500.0,497.0,3.0,4.166798437162055,46.0,16.28046386109079,34.0,29.552737701747155,35.0,8.0
498.355,43.538,0.001,11.0,500.0,461.0,39.0,0.12203325314663058,79.0,29.386952452297024,37.0,20.491014294556347,8.0,90.0
498.355,43.538,0.001,43.0,500.0,493.0,7.0,8.300946011128573,85.0,40.329316116774656,41.0,1.369737872096771,36.0,75.0
498.355,43.538,0.001,50.0,500.0,500.0,0.0,2.8148257941768895,52.0,30.10772342921807,92.0,17.07745077660504,52.0,65.0
498.355,43.538,0.001,25.0,500.0,475.0,25.0,30.375555576518696,20.0,11.942901458959511,34.0,7.681542964521793,69.0,34.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,5.098419857247438,75.0,29.59942169076333,99.0,15.30215845198923,67.0,26.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,13.680338814412773,32.0,19.70576158014854,9.0,16.61389960543869,94.0,23.0
498.355,43.538,0.001,17.0,500.0,467.0,33.0,18.638751894335133,62.0,27.999557555191604,19.0,3.3616905504732606,99.0,11.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,16.857620337187605,82.0,19.92899556925063,75.0,13.213384093561762,52.0,3.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,25.313733340292043,36.0,10.01729837221773,33.0,14.66896828749023,76.0,42.0
498.355,43.538,0.001,0.0,500.0,450.0,50.0,18.477819453363512,40.0,25.03390252908413,44.0,6.488278017552357,47.0,10.0
498.355,43.538,0.001,10.0,500.0,460.0,40.0,18.256366029676535,65.0,25.3508433414545,80.0,6.39279062886896,91.0,32.0
498.355,43.538,0.001,2.0,500.0,452.0,48.0,7.378633506314681,24.0,21.215123157151613,68.0,21.406243336533706,2.0,6.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,9.765793540418443,78.0,16.545377239254158,74.0,23.6888292203274,68.0,65.0
498.355,43.538,0.001,5.0,500.0,455.0,45.0,24.063266485060296,30.0,3.567197810313626,89.0,22.369535704626077,1.0,88.0
498.355,43.538,0.001,11.0,500.0,461.0,39.0,14.673585219504153,39.0,18.987945980253,50.0,16.338468800242847,75.0,19.0
498.355,43.538,0.001,19.0,500.0,469.0,31.0,19.686748085423126,19.0,9.935629853703475,42.0,20.3776220608734,18.0,7.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,22.28786816678611,2.0,17.970523548007826,58.0,9.741608285206063,21.0,35.0
498.355,43.538,0.001,19.0,500.0,469.0,31.0,19.736630953000894,7.0,23.125973769303137,31.0,7.137395277695967,58.0,66.0
498.355,43.538,0.001,16.0,500.0,466.0,34.0,13.04825650904636,62.0,28.149651173160336,32.0,8.802092317793305,87.0,67.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,25.568080181638237,98.0,19.591470888133575,59.0,4.840448930228189,74.0,28.0
498.355,43.538,0.001,28.0,500.0,478.0,22.0,8.811901946752684,26.0,12.896199799082217,69.0,28.2918982541651,41.0,38.0
498.355,43.538,0.001,22.0,500.0,472.0,28.0,15.780935176083963,28.0,15.126901522662086,81.0,19.092163301253954,62.0,55.0
498.355,43.538,0.001,1.0,500.0,451.0,49.0,9.269877454785417,59.0,16.027621664217143,36.0,24.70250088099744,10.0,1.0
498.355,43.538,0.001,17.0,500.0,467.0,33.0,4.225738737813055,26.0,8.882557275663554,74.0,36.89170398652339,56.0,47.0
498.355,43.538,0.001,13.0,500.0,463.0,37.0,22.75347929021361,54.0,13.108073472196443,49.0,14.138447237589949,75.0,37.0
498.355,43.538,0.001,20.0,500.0,470.0,30.0,23.00494126846372,75.0,19.957384665436358,90.0,7.037674066099919,2.0,21.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,1.7509976942571477,91.0,18.3483244736418,23.0,29.90067783210105,77.0,16.0
498.355,43.538,0.001,16.0,500.0,466.0,34.0,8.60531958113634,38.0,3.8935687977385425,100.0,37.50111162112512,53.0,26.0
498.355,43.538,0.001,16.0,500.0,466.0,34.0,9.653343197997183,71.0,25.73479359307691,42.0,14.611863208925913,12.0,35.0
498.355,43.538,0.001,39.0,500.0,489.0,11.0,13.308444028146104,54.0,29.038275705741754,93.0,7.653280266112141,99.0,3.0
498.355,43.538,0.001,15.0,500.0,465.0,35.0,15.98413920306457,15.0,18.298701927016126,18.0,15.717158869919304,19.0,34.0
498.355,43.538,0.001,11.0,500.0,461.0,39.0,0.9657111061950064,12.0,2.0966201821132877,88.0,46.93766871169171,82.0,90.0
498.355,43.538,0.001,9.0,500.0,459.0,41.0,18.935360933218494,95.0,24.227241687232368,34.0,6.837397379549139,96.0,82.0
498.355,43.538,0.001,21.0,500.0,471.0,29.0,21.131923922795348,82.0,19.135787840334785,84.0,9.732288236869868,33.0,15.0
498.355,43.538,0.001,33.0,500.0,483.0,17.0,13.735822608198523,59.0,35.99159064928631,14.0,0.27258674251516996,46.0,43.0
498.355,43.538,0.001,27.0,500.0,477.0,23.0,19.45446537006422,39.0,20.152110130605635,73.0,10.393424499330145,72.0,71.0
498.355,43.538,0.001,4.0,500.0,454.0,46.0,6.716489860094605,1.0,23.573995645822524,98.0,19.70951449408287,100.0,88.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,26.619520946966315,40.0,7.1517026489711,81.0,16.228776404062586,0.0,23.0
498.355,43.538,0.001,31.0,500.0,481.0,19.0,12.055860235372151,23.0,19.682185286556557,35.0,18.2619544780713,54.0,20.0
498.355,43.538,0.001,4.0,500.0,454.0,46.0,26.366342406865616,72.0,8.434551633168205,63.0,15.199105959966175,28.0,38.0
498.355,43.538,0.001,23.0,500.0,473.0,27.0,15.727795635302927,38.0,8.5649265250386,10.0,25.707277839658474,16.0,96.0
498.355,43.538,0.001,14.0,500.0,464.0,36.0,24.767811280070195,28.0,10.26626160208496,88.0,14.965927117844851,25.0,77.0
498.355,43.538,0.001,25.0,500.0,475.0,25.0,12.043176504469272,93.0,18.80937587392297,23.0,19.147447621607757,92.0,54.0
498.355,43.538,0.001,47.0,500.0,497.0,3.0,2.729485512343988,87.0,44.568352769686285,80.0,2.702161717969727,75.0,5.0
498.355,43.538,0.001,45.0,500.0,495.0,5.0,13.242921708250265,33.0,11.707877794829063,53.0,25.049200496920673,76.0,79.0
498.355,43.538,0.001,41.0,500.0,491.0,9.0,30.475954884803606,14.0,11.878413160247238,34.0,7.645631954949153,14.0,40.0
498.355,43.538,0.001,10.0,500.0,460.0,40.0,20.6474753467143,88.0,3.9896875431409433,61.0,25.362837110144756,79.0,24.0
498.355,43.538,0.001,12.0,500.0,462.0,38.0,0.0840956335246976,61.0,25.959994966526033,39.0,23.955909399949267,75.0,88.0
498.355,43.538,0.001,10.0,500.0,460.0,40.0,28.850562698271496,70.0,9.230990430717505,48.0,11.918446871011,98.0,84.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,8.687899374175538,87.0,23.50741420902554,4.0,17.80468641679892,19.0,53.0
498.355,43.538,0.001,7.0,500.0,457.0,43.0,24.94917497652057,25.0,24.391176820771882,59.0,0.6596482027075489,97.0,68.0
